,X,Y,objectid,Designação,nome_escola,endereco,bairro,cre,cod_atividade,globalid,cod_microarea,Código da Escola_x,Nome da Escola_x,Média - 6º a 9º ano,Taxa de Aprovação - 2021 - 6º,Taxa de Aprovação - 2021 - 7º,Taxa de Aprovação - 2021 - 8º,Taxa de Aprovação - 2021 - 9º,Indicador de Rendimento (P)_x,Nota SAEB - 2021 - Matemática_x,Nota SAEB - 2021 - Língua Portuguesa_x,Nota SAEB - 2021 - Nota Média Padronizada (N),IDEB 2021 (N x P)_x,Código da Escola_y,Nome da Escola_y,Taxa de Aprovação - 2021 - 1º ao 5º ano,Taxa de Aprovação - 2021 - 1º,Taxa de Aprovação - 2021 - 2º,Taxa de Aprovação - 2021 - 3º,Taxa de Aprovação - 2021 - 4º,Taxa de Aprovação - 2021 - 5º,Indicador de Rendimento (P)_y,Nota SAEB - 2021 - Matemática_y,Nota SAEB - 2021 - Língua Portuguesa_y,Nota Média Padronizada (N),IDEB 2021 (N x P)_y
74,-43.4817632107185,-23.0198242009862,16309.0,724502,CIEP Margaret Mee,"Rua Aliomar Baleeiro, S/Nº  ",Recreio dos Bandeirantes,7.0,3.0,{021BC3B3-AFBB-4AE3-8A4A-47F0D32B0242},7.28,,,,,,,,,,,,,33087610.0,CIEP MARGARET MEE,86.8,82,91.2,79.8,91.4,89.3,0.864596,208.66,201.08,5.602114,4.8
75,-43.2749306512023,-22.8783680141436,16310.0,312501,CIEP Patrice Lumumba,"Praça da Confederação Suíça, S/Nº  ",Del Castilho,3.0,3.0,{F042186E-3EC8-4340-B40C-49A038CF3B19},3.14,,,,,,,,,,,,,33071330.0,CIEP PATRICE LUMUMBA,99.8,100,100,100,99,100.0,0.997984,204.92,190.13,5.331649,5.3
76,-43.6931052705867,-22.9751832779166,16311.0,1019207,CIEP Deputado Ulysses Guimarães,"Av. José Fernandes, S/Nº Alagados  ",Sepetiba,10.0,3.0,{145249C1-86A9-488D-8729-13F88CE76355},10.23,,,,,,,,,,,,,33084076.0,CIEP DEPUTADO ULYSSES GUIMARAES,100.0,100,100,100,100,100.0,1.0,191.33,176.08,4.816843,4.8
77,-43.6943233239115,-22.9753115052707,16312.0,1019201,CIEP Ministro Marcos Freire,"Av. José Fernandes, S/Nº Alagados  ",Sepetiba,10.0,3.0,{1E740462-8413-4AF0-B379-66505B883C2D},10.23,33084122.0,CIEP MINISTRO MARCOS FREIRE,100.0,-,100.0,100.0,100.0,1.0,246.58,250.24,4.947,4.9,,,,,,,,,,,,,
78,-43.6621731230089,-22.934169422629,16313.0,1019202,CIEP Ismael Nery,"Av. Cesário de Melo, S/Nº  ",Santa Cruz,10.0,3.0,{405EBE31-E723-4935-A951-B9A340C4C46D},10.15,,,,,,,,,,,,,,,,,,,,,,,,,
79,-43.6694577782189,-22.9220457118106,16314.0,1019501,CIEP 1°. de Maio,"Av. Antares, S/Nº  ",Santa Cruz,10.0,3.0,{AC935F9B-39EB-4CA3-ABA1-FA808C29C799},10.12,,,,,,,,,,,,,33084033.0,CIEP 1O DE MAIO,99.1,97.1,100,100,100,98.6,0.991264,197.71,183.89,5.080599,5.0
80,-43.6532955478012,-22.9215836398265,16315.0,1019502,CIEP Maestro Heitor Villa Lobos,"Av. do Canal, Pista 2 Conj. Antares S/Nº  ",Santa Cruz,10.0,3.0,{79D510BE-C28D-4173-B325-BEE96E425692},10.14,,,,,,,,,,,,,33084106.0,CIEP MAESTRO HEITOR VILLA LOBOS,100.0,100,100,100,100,100.0,1.0,201.44,172.56,4.945782,4.9
81,-43.6941041840926,-22.9273004766841,16316.0,1019206,CIEP Barão de Itararé,"Rua Vitor Dumas, S/Nº  ",Santa Cruz,10.0,3.0,{D7576080-F1B3-4FC6-B3C7-F1AF6AF9619A},10.11,,,,,,,,,,,,,33084068.0,CIEP BARAO DE ITARARE,99.4,99.5,97.7,100,100,100.0,0.994319,187.93,173.54,4.705776,4.7
82,-43.6256281306692,-22.9220926345304,16317.0,1019503,CIEP Doutor Nelson Hungria,"Rua Antonio J. Machado, S/Nº - Gouveias",Paciência,10.0,3.0,{F458179F-ECFA-4F97-AD6A-FF537DA10AEC},10.19,,,,,,,,,,,,,33084084.0,CIEP DR NELSON HUNGRIA,100.0,100,100,100,100,100.0,1.0,206.94,185.32,5.282744,5.3
83,-43.6565030514935,-22.9132012677062,16318.0,1019210,CIEP Alberto Pasqualine,"Rua Cilon Cunha Brum, S/Nº - Conj. Urucânia  ",Santa Cruz,10.0,3.0,{1CAF00A2-45E0-442C-B462-A8B715E3242B},10.5,,,,,,,,,,,,,33084041.0,CIEP ALBERTO PASQUALINE,100.0,100,100,100,100,100.0,1.0,200.46,178.45,5.034171,5.0
84,-43.2961728074857,-22.8656168015954,16319.0,312032,Escola Municipal Reverendo Álvaro Reis,"Estr. Adhemar Bebiano, 4.341",Engenho da Rainha,3.0,1.0,{80AF3DB6-3DAB-4AE0-BC10-1FFD69E61B0B},3.17,,,,,,,,,,,,,33073198.0,ESCOLA MUNICIPAL REVERENDO ALVARO REIS,99.6,100,98,100,100,100.0,0.995935,191.14,187.77,5.025763,5.0
85,-43.3038294906469,-22.849452917724,16320.0,514002,Escola Municipal Cecília Meirelles,"Rua Soldado Servino Mengarda, 260  ",Vila Kosmos,5.0,1.0,{CAD71039-C29E-423F-8192-3365E4928F14},5.1,33074364.0,ESCOLA MUNICIPAL CECILIA MEIRELLES,95.9,91.3,96.9,94.8,98.6,0.953213,253.58,253.38,5.116,4.9,,,,,,,,,,,,,
86,-43.3561529137366,-22.8266331689678,16321.0,625502,CIEP Zumbi dos Palmares,"Rua Arnaldo Guinle, S/Nº  ",Coelho Neto,6.0,3.0,{2FF96C28-851D-4E8B-8C49-09EDE2DCD9C2},6.7,,,,,,,,,,,,,33100365.0,CIEP ZUMBI DOS PALMARES,96.9,100,97.7,96.1,91.9,97.9,0.966424,173.73,152.62,4.05442,3.9
87,-43.1767272653915,-22.9227980894846,16322.0,204501,CIEP Presidente Tancredo Neves,"Rua do Catete, 77  ",Catete,2.0,3.0,{5B95A216-1096-4ED0-92FC-AF9D454272C9},2.2,,,,,,,,,,,,,33063273.0,CIEP PRESIDENTE TANCREDO NEVES,100.0,100,100,100,100,100.0,1.0,222.44,212.05,6.064545,6.1
88,-43.1836204793614,-22.9093059648172,16323.0,102001,Escola Municipal Celestino da Silva,"Rua do Lavradio, 56  ",Centro,1.0,1.0,{2D3A545F-E107-4FC4-8A66-7B5D7517C37B},1.7,,,,,,,,,,,,,,,,,,,,,,,,,
89,-43.2241426319759,-22.9201724796881,16324.0,208012,Escola Municipal Orsina da Fonseca,"Rua São Francisco Xavier, 95  ",Tijuca,2.0,1.0,{6CB7DB78-2133-41A0-9DBF-1E427BB46B78},2.15,33067180.0,ESCOLA MUNICIPAL ORSINA DA FONSECA,100.0,-,100.0,100.0,100.0,1.0,265.69,272.25,5.632333,5.6,,,,,,,,,,,,,
90,-43.2280401972696,-22.9212863118029,16325.0,208501,CIEP Samuel Wainer,"Av Heitor Beltrão, S/Nº  ",Tijuca,2.0,3.0,{DEC1F901-7480-4ABE-9D69-13D82BAB7C29},2.15,,,,,,,,,,,,,33066515.0,CIEP SAMUEL WAINER,100.0,100,100,100,100,100.0,1.0,206.56,185.71,5.282583,5.3
91,-43.2592226253588,-22.9140997752944,16326.0,209501,CIEP Presidente Salvador Allende,"Rua Armando Albuquerque, S/Nº ",Vila Isabel,2.0,3.0,{6A97D146-B64F-4EC5-8792-D07BAA1AE0CB},2.17,,,,,,,,,,,,,33067686.0,CIEP PRESIDENTE SALVADOR ALLENDE,100.0,100,100,100,100,100.0,1.0,172.52,169.39,4.336237,4.3
92,-43.2386855114837,-22.9146156212262,16327.0,209009,Escola Municipal República Argentina,"Boulevard 28 de Setembro, 125  ",Vila Isabel,2.0,1.0,{69F99FB9-ED0F-426D-AC72-CE6F5C58184F},2.15,,,,,,,,,,,,,,,,,,,,,,,,,
93,-43.2221313595374,-22.9792522238393,16328.0,206005,Escola Municipal George Pfisterer,"Pça. N. S. Auxiliadora, S/Nº  ",Leblon,2.0,1.0,{99DCEF6B-481D-4568-B0C6-09574DAF1276},2.5,,,,,,,,,,,,,,,,,,,,,,,,,
94,-43.2224786652458,-22.978287517335,16329.0,206502,CIEP Nação Rubro Negra,"Pça. Nossa Senhora Auxiliadora, S/Nº  ",Leblon,2.0,3.0,{25B5BB14-D99B-4B5F-A7EE-5C2DD7A8DC07},2.5,,,,,,,,,,,,,33065225.0,CIEP NACAO RUBRO NEGRA,100.0,100,100,100,100,100.0,1.0,215.94,196.07,5.649954,5.6
95,-43.199765304895,-22.9591800023772,16330.0,204502,CIEP Presidente Agostinho Neto,"Rua Visconde Silva, S/Nº  ",Humaitá,2.0,3.0,{F861C3A7-116F-47AB-A08F-5FB33890F2F4},2.6,,,,,,,,,,,,,,,,,,,,,,,,,
96,-43.3597813212235,-22.9471185387182,16331.0,734502,CIEP João Batista dos Santos,"Rua Edgar Werneck, 1.565  ",Cidade de Deus,7.0,3.0,{F25E89D9-9219-4514-848C-BD83380A9273},7.14,,,,,,,,,,,,,,,,,,,,,,,,,
97,-43.3629425613189,-22.9493958776671,16332.0,734007,Escola Municipal Alberto Rangel,"Rua José de Arimatéia, S/Nº  ",Cidade de Deus,7.0,1.0,{AC3D21B6-6341-431F-9783-2CF881661473},7.15,33077690.0,ESCOLA MUNICIPAL ALBERTO RANGEL,100.0,100,100.0,100.0,100.0,1.0,249.01,244.22,4.887167,4.9,,,,,,,,,,,,,
98,-43.3803210417321,-22.9138360498372,16333.0,716052,Escola Municipal Rosa do Povo,"Rua Bogari, 65  ",Taquara,7.0,1.0,{08B5E717-306B-42E2-83C3-CBA61F283643},7.4,,,,,,,,,,,,,33078335.0,ESCOLA MUNICIPAL ROSA DO POVO,98.8,100,98.9,100,100,96.2,0.989977,232.84,220.27,6.412473,6.3
99,-43.2055209509493,-22.8999831627679,16334.0,101004,Escola Municipal Benjamim Constant,"Pça. Marechal Hermes, S/Nº  ",Santo Cristo,1.0,1.0,{9CCF6621-5AE6-4E04-9B09-259CC0B0A104},1.5,33062420.0,ESCOLA MUNICIPAL BENJAMIM CONSTANT,99.7,100,100.0,98.9,100.0,0.997227,249.35,246.05,4.923333,4.9,,,,,,,,,,,,,
100,-43.2164626933701,-22.8772058606063,16335.0,101007,Escola Municipal Marechal Mascarenhas de Moraes,"Rua Carlos Seidl , 20  ",Caju,1.0,1.0,{56C3898E-74C7-4CAD-B5F8-87F751C2C8A4},1.1,33062471.0,ESCOLA MUNICIPAL MARECHAL MASCARENHAS DE MORAES 0101007,97.2,94.4,99.2,95.2,100.0,0.971391,243.47,248.07,4.859,4.7,,,,,,,,,,,,,
101,-43.1095760822646,-22.7531638147825,16336.0,121001,Escola Municipal Joaquim Manuel de Macedo,"Rua Padre Juvenal, 74  ",Paquetá,1.0,1.0,{3F66524A-44FB-40CB-B146-EA8FE13BEA8B},1.12,,,,,,,,,,,,,,,,,,,,,,,,,
102,-43.1881955149233,-22.9544188752044,16338.0,204011,Escola Municipal Joaquim Nabuco,"Rua Dona Mariana, 148  ",Botafogo,2.0,1.0,{9CFEAD85-A6F1-4330-A1AC-B691CE66C869},2.1,,,,,,,,,,,,,,,,,,,,,,,,,
103,-43.1866328203153,-22.9455705490834,16339.0,204014,Escola Municipal Presidente Arthur da Costa e Silva,"Rua Editor José Olympio, 257  ",Botafogo,2.0,1.0,{C3AFBDE6-F733-4B00-AE16-61C57734910F},2.1,,,,,,,,,,,,,,,,,,,,,,,,,
104,-43.1968560657993,-22.9542547173907,16340.0,204017,Escola Municipal Joaquim Abílio Borges,"Rua Humaitá, 19  ",Humaitá,2.0,1.0,{9E470E19-469D-4C38-9E3D-B3FDFE5B8A28},2.1,33064130.0,ESCOLA MUNICIPAL JOAQUIM ABILIO BORGES,91.2,93.1,86.7,90.8,95.7,0.914543,250.4,254.75,5.085833,4.7,,,,,,,,,,,,,
105,-43.2034910095032,-22.9611214401417,16341.0,206008,Escola Municipal Pedro Ernesto,"Av. Prof. Abelardo Lobo, 5  ",Lagoa,2.0,1.0,{C9792789-5CFE-4F0C-B716-A676701724E9},2.6,,,,,,,,,,,,,33065780.0,ESCOLA MUNICIPAL PEDRO ERNESTO,100.0,100,100,100,100,100.0,1.0,229.6,222.96,6.39955,6.4
106,-43.2203738515486,-22.920197580941,16342.0,208004,Escola Municipal Francisco Cabrita,"Av. Mello Mattos, 34 - Fundos",Tijuca,2.0,1.0,{5D0E78A7-DE0C-471B-8AC9-891BCE8DCF11},2.12,33067058.0,ESCOLA MUNICIPAL FRANCISCO CABRITA,99.7,98.5,100.0,100.0,100.0,0.996207,263.01,278.15,5.686,5.7,,,,,,,,,,,,,
107,-43.2249185160273,-22.9201609096545,16343.0,208009,Escola Municipal General Euclydes de Figueiredo,"Rua Alzira Brandão, 500  ",Tijuca,2.0,1.0,{4E6F8C8F-0CFB-4C66-A363-F11145BF8265},2.15,33067074.0,ESCOLA MUNICIPAL GENERAL EUCLYDES DE FIGUEIREDO,100.0,100,100.0,100.0,100.0,1.0,264.25,260.21,5.407667,5.4,33067074.0,ESCOLA MUNICIPAL GENERAL EUCLYDES DE FIGUEIREDO,99.4,100,100,100,100,98.3,0.996553,206.99,201.32,5.574607,5.6
108,-43.22597544157,-22.9134981079298,16344.0,209003,Escola Especial Municipal Francisco de Castro,"Av. Paula e Souza, S/Nº  ",Maracanã,2.0,6.0,{F7CEDF8A-58C9-4011-A03E-FD0C6DDE3B66},2.15,,,,,,,,,,,,,,,,,,,,,,,,,
109,-43.2365730572908,-22.9162398910789,16345.0,209008,Escola Municipal Madrid,"Rua Maxwell, 8  ",Vila Isabel,2.0,1.0,{15028D43-0D0F-48BF-B131-1483631B9ABF},2.15,33068330.0,ESCOLA MUNICIPAL MADRID,100.0,100,100.0,100.0,100.0,1.0,266.07,268.24,5.571833,5.6,,,,,,,,,,,,,
110,-43.2651317225769,-22.9185536120953,16346.0,209024,Escola Municipal Duque de Caxias,"Rua Marechal Jofre, 74  ",Grajau,2.0,1.0,{056B44D4-9F17-46B0-9F59-0F066F714C11},2.14,,,,,,,,,,,,,,,,,,,,,,,,,
111,-43.2477385391697,-22.9874219843287,16347.0,227002,Escola Municipal Paula Brito,"Rua Dionéia, s/n  ",Rocinha,2.0,1.0,{6F71F73A-B2A5-4C5C-9321-C7D9517D2C8B},2.8,,,,,,,,,,,,,,,,,,,,,,,,,
112,-43.2563459503485,-22.8776950960696,16348.0,312001,Escola Municipal Oswaldo Cruz,"Av. dos Democráticos, 683  ",Higienópolis,3.0,1.0,{047EFFBE-8767-468F-AF32-C1B4354D5BEC},3.14,,,,,,,,,,,,,33069352.0,ESCOLA MUNICIPAL OSWALDO CRUZ,100.0,100,100,100,100,100.0,1.0,194.14,183.23,5.000469,5.0
113,-43.2648972745041,-22.8696110913489,16349.0,312002,Escola Municipal Alcide de Gasperi,"Rua Miraluz, 181  ",Higienópolis,3.0,1.0,{CE5AC347-E014-4D99-9803-CC030734597E},3.14,33069107.0,ESCOLA MUNICIPAL ALCIDE DE GASPERI,99.6,98.5,99.7,100.0,100.0,0.995461,266.14,271.91,5.634167,5.6,,,,,,,,,,,,,
114,-43.2202753590914,-22.8992260277459,16351.0,107001,Escola Municipal Gonçalves Dias,"Campo de São Cristovão, 115  ",São Cristovão,1.0,1.0,{976FA2DB-A80C-4194-9148-C33867C74846},1.4,33066264.0,ESCOLA MUNICIPAL GONCALVES DIAS,98.9,100,100.0,96.4,100.0,0.99075,275.78,266.16,5.699,5.6,,,,,,,,,,,,,
115,-43.2632027095445,-22.8728908717838,16352.0,312005,Escola Municipal D. João VI,"Rua Darke de Matos, 166  ",Higienópolis,3.0,1.0,{AD207E39-ABB3-4DF3-9349-07278F1F2B1D},3.14,,,,,,,,,,,,,33069212.0,ESCOLA MUNICIPAL D JOAO VI,99.4,100,100,100,98,100.0,0.995935,222.09,216.0,6.129684,6.1
116,-43.2626643167065,-22.8841919176841,16353.0,312011,Escola Municipal Pernambuco,"Rua Conde de Azambuja, 579  ",Maria da Graça,3.0,1.0,{3588D674-6A78-4F3B-A2D6-C34DCE8CFE16},3.13,33073112.0,ESCOLA MUNICIPAL PERNAMBUCO,96.3,100,100.0,88.7,100.0,0.969134,253.1,258.74,5.197333,5.0,33073112.0,ESCOLA MUNICIPAL PERNAMBUCO,95.4,92.9,96.5,97.9,93.7,96.2,0.954038,200.22,185.62,5.159954,4.9
117,-43.2834337892391,-22.8726608703364,16354.0,312016,Escola Municipal Ceará,"Rua Dona Emilia, 161  ",Inhauma,3.0,1.0,{7B3EDF82-EA87-496D-9463-33942536A3AB},3.19,33072639.0,ESCOLA MUNICIPAL CEARA,99.5,-,100.0,98.3,100.0,0.994268,260.44,262.71,5.385833,5.4,,,,,,,,,,,,,
118,-43.2759423445573,-22.8745816746891,16355.0,312018,Escola Municipal Nicolau Antônio Taunay,"Rua Gimirim, S/Nº  ",Inhauma,3.0,1.0,{88CFDF70-2B11-4FCC-B452-30F6A18F3FC4},3.19,,,,,,,,,,,,,,,,,,,,,,,,,
119,-43.2728987614973,-22.8738551508833,16356.0,312021,Escola Municipal Eurico Vilela,"Rua Lagoa Clara, S/Nº  ",Inhauma,3.0,1.0,{A85BC9EE-ADBD-4E91-B951-164A95438D4A},3.20,,,,,,,,,,,,,33072728.0,ESCOLA MUNICIPAL EURICO VILELA,99.5,100,100,97.9,100,100.0,0.995728,215.9,197.38,5.673009,5.6
120,-43.2856696959471,-22.8775827728163,16357.0,312023,Escola Municipal Joaquim Ribeiro,"Pça. Soldado Cosme dos Santos, 28  ",Inhauma,3.0,1.0,{58931C8B-A8C5-4B82-900C-9251F85745BD},3.15,,,,,,,,,,,,,33072868.0,ESCOLA MUNICIPAL JOAQUIM RIBEIRO,100.0,100,100,100,100,100.0,1.0,192.88,187.09,5.046605,5.0
121,-43.2975410405718,-22.8673638767166,16359.0,312031,Escola Municipal Eurico Salles,"Av. Pastor Martin Luther King, 3.416  ",Engenho da Rainha,3.0,1.0,{3BF3EFEB-091A-4D48-ADAC-69989C07AADB},3.17,33072710.0,ESCOLA MUNICIPAL EURICO SALLES,100.0,100,100.0,100.0,100.0,1.0,252.99,249.56,5.0425,5.0,,,,,,,,,,,,,
122,-43.284509335331,-22.9095601973833,16360.0,313011,Escola Municipal José Eduardo de Macedo Soares,"Rua Mário Piragibe, 41  ",Lins de Vasconcelos,3.0,1.0,{BDE7763C-1BF0-407C-8FC2-84230DCA5E93},3.4,,,,,,,,,,,,,,,,,,,,,,,,,
123,-43.2855954998427,-22.9160611921698,16361.0,313013,Escola Municipal Ministro Gama Filho,"Rua Eng. Eufrásio Borges, 14  ",Lins de Vasconcelos,3.0,1.0,{0E65AB10-C3C0-4C67-8016-4A0C18E907C6},3.5,33073031.0,ESCOLA MUNICIPAL MINISTRO GAMA FILHO,100.0,100,100.0,100.0,100.0,1.0,208.76,215.06,3.730333,3.7,33073031.0,ESCOLA MUNICIPAL MINISTRO GAMA FILHO,100.0,100,100,100,100,100.0,1.0,184.39,166.68,4.513491,4.5
124,-43.2690951578708,-22.8997376579144,16362.0,313014,Escola Municipal Medeiros e Albuquerque,"Rua Bolívia, 62  ",Engenho Novo,3.0,1.0,{0405165D-6602-4810-B7CE-D1FD25B616B3},3.11,,,,,,,,,,,,,33073023.0,ESCOLA MUNICIPAL MEDEIROS E ALBUQUERQUE,97.8,100,98.2,92.7,98.5,100.0,0.978032,207.55,197.12,5.508931,5.4
125,-43.2851781430751,-22.8980534419876,16363.0,313024,Escola Municipal Acre,"Rua Santos Titara, 50  ",Todos os Santos,3.0,1.0,{C2588737-E3AE-45A5-B77E-C86ABFDE8B40},3.4,33072507.0,ESCOLA MUNICIPAL ACRE,96.9,97.6,88.9,97.3,100.0,0.95758,259.37,268.35,5.462,5.2,,,,,,,,,,,,,
126,-43.2943206272606,-22.8911584312879,16364.0,313032,Escola Municipal Bolívar,"Rua José dos Reis, 466  ",Engenho de Dentro,3.0,1.0,{4FA73DD8-2EFF-49B6-A92C-997D6A60FBB5},3.10,33072582.0,ESCOLA MUNICIPAL BOLIVAR,100.0,-,100.0,100.0,100.0,1.0,250.94,264.39,5.2555,5.3,,,,,,,,,,,,,
127,-43.2933789413063,-22.8883479904217,16365.0,313023,Escola Municipal Honório Gurgel,"Rua José dos Reis, 707  ",Engenho de Dentro,3.0,1.0,{D9EBFD50-7938-4601-A301-D7632912E91D},3.10,,,,,,,,,,,,,,,,,,,,,,,,,
128,-43.3079606858308,-22.9062848837042,16367.0,313040,Escola Municipal Brigadeiro Faria Lima,"Rua Violeta, S/Nº  ",Água Santa,3.0,1.0,{900CAF09-0FA9-41E2-B85F-6075121E470B},3.7,33072590.0,ESCOLA MUNICIPAL BRIGADEIRO FARIA LIMA,93.5,89.5,95.9,92.5,94.5,0.930372,259.35,265.91,5.421,5.0,,,,,,,,,,,,,
129,-43.3016021986324,-22.8948037492851,16368.0,313042,Escola Municipal Goiás,"Rua Goiás, 248  ",Encantado,3.0,1.0,{87F30C5F-901E-4062-908D-E432186906D5},3.8,33072779.0,ESCOLA MUNICIPAL GOIAS,98.6,95.3,98.1,100.0,100.0,0.983118,259.99,264.89,5.414667,5.3,,,,,,,,,,,,,
130,-43.3137857888674,-22.8973115588919,16369.0,313046,Escola Municipal República de El Salvador,"Rua Almeida Nogueira, 85  ",Piedade,3.0,1.0,{E8C34129-E474-4161-A271-CB259EB56C89},3.7,33073171.0,ESCOLA MUNICIPAL REPUBLICA DE EL SALVADOR,98.2,98.5,96.2,100.0,97.8,0.98106,264.42,277.58,5.7,5.6,,,,,,,,,,,,,
131,-43.3117413264003,-22.9014322246395,16370.0,313049,Escola Municipal Virgílio de Melo Franco,"Rua Eng. Clovis Daudt, 310  ",Piedade,3.0,1.0,{4B26402B-C525-4E2E-B242-2C2E94B69821},3.7,,,,,,,,,,,,,,,,,,,,,,,,,
132,-43.2531531247978,-22.8682006745173,16371.0,410003,Escola Municipal Ruy Barbosa,"Rua Aguiar Moreira, 652  ",Bonsucesso,4.0,1.0,{AE347BAD-5200-43BA-AF2B-C80BCA251688},4.12,,,,,,,,,,,,,,,,,,,,,,,,,
133,-43.2832451289556,-22.8460038029325,16372.0,411004,Escola Municipal Leonor Coelho Pereira,"Av. N. S. da Penha, 599  ",Penha,4.0,1.0,{457250D3-B1AE-442C-A799-FF150BF791C2},4.16,33070660.0,ESCOLA MUNICIPAL LEONOR COELHO PEREIRA,93.1,86.8,94.9,90.0,100.0,0.926585,255.2,266.52,5.362,5.0,33070660.0,ESCOLA MUNICIPAL LEONOR COELHO PEREIRA,96.5,100,100,89.9,98.6,95.7,0.966842,192.99,179.54,4.911432,4.7
134,-43.2797946056618,-22.8376695953233,16373.0,411006,Escola Municipal Conde de Agrolongo,"Rua Conde de Agrolongo, 1.246  ",Penha,4.0,1.0,{0CDC6DA5-A19A-4CE4-8E5E-A99AC09D84F1},4.13,,,,,,,,,,,,,33070512.0,ESCOLA MUNICIPAL CONDE DE AGROLONGO,100.0,100,100,100,100,100.0,1.0,210.51,197.96,5.580692,5.6
135,-43.2884210105517,-22.8355368469532,16374.0,411011,Escola Municipal Professor Augusto Motta,"Rua Bento Cardoso, 140  ",Penha Circular,4.0,1.0,{3679EA34-9420-4DF2-A6C7-A0BA0C27916F},4.19,,,,,,,,,,,,,33070792.0,ESCOLA MUNICIPAL PROFESSOR AUGUSTO MOTTA,100.0,100,100,100,100,100.0,1.0,201.85,188.71,5.247243,5.2
136,-43.2999742979085,-22.8380105139133,16375.0,411012,Escola Municipal João Marques dos Reis,"Pça. Saicã, 57  ",Penha Circular,4.0,1.0,{B79F6C73-DD39-4C7A-80AB-9F51CD7DF406},4.19,,,,,,,,,,,,,33070636.0,ESCOLA MUNICIPAL JOAO MARQUES DOS REIS,96.2,86.9,97.7,98.4,100,100.0,0.963289,194.91,185.52,5.0568,4.9
137,-43.2999866443247,-22.8383759339414,16376.0,411013,Escola Municipal Fernando Tude de Souza,"Pça. Saicã, 9  ",Penha Circular,4.0,1.0,{7D2AFEF8-FA18-437F-B110-3AEBA5E28459},4.19,,,,,,,,,,,,,,,,,,,,,,,,,
138,-43.3001107928821,-22.8394246961909,16377.0,411018,Escola Municipal Professor Ary Quintella,"Rua Eng. Moreira Lima, 54  ",Penha Circular,4.0,1.0,{C801A730-9659-4CDE-ABB2-631D1FAB1961},4.19,33070784.0,ESCOLA MUNICIPAL PROFESSOR ARY QUINTELLA,100.0,100,100.0,100.0,100.0,1.0,245.05,236.58,4.693833,4.7,,,,,,,,,,,,,
139,-43.2787374856215,-22.8252525542664,16378.0,411017,Escola Municipal Ministro Afrânio Costa,"Pça. Esplanada, S/Nº  ",Penha Circular,4.0,1.0,{34CF7375-B88A-4C79-8C88-C657E6A3CF13},4.14,,,,,,,,,,,,,33070709.0,ESCOLA MUNICIPAL MINISTRO AFRANIO COSTA,92.6,94.9,93.1,96,89.6,88.9,0.924137,201.05,179.5,5.064521,4.7
140,-43.2938507894097,-22.8348189996897,16379.0,411023,Escola Municipal Ministro Plínio Casado,"Rua Pequeri, 237  ",Bráz de Pina,4.0,1.0,{88AE34C2-055B-4EB2-AC63-7F9A99890578},4.19,,,,,,,,,,,,,,,,,,,,,,,,,
141,-43.3066902236029,-22.8330813359715,16380.0,431001,Escola Municipal Ary Barroso,"Rua Mendoza, 323  ",Bráz de Pina,4.0,1.0,{E5FA7668-24C5-4210-8BFB-FF348A9D8AE2},4.20,33070440.0,ESCOLA MUNICIPAL ARY BARROSO,100.0,100,100.0,100.0,100.0,1.0,291.57,298.44,6.500167,6.5,,,,,,,,,,,,,
142,-43.306920899851,-22.8263920537057,16382.0,431006,Escola Municipal São João Batista,"Pça. Laguna, 40  ",Cordovil,4.0,1.0,{E634B97D-B89C-462F-8D78-8232B1C3F410},4.21,,,,,,,,,,,,,,,,,,,,,,,,,
143,-43.3065271439637,-22.8270506404664,16383.0,431007,Escola Municipal Embaixador Barros Hurtado,"Rua General Carvalho, 702  ",Cordovil,4.0,1.0,{FAB61AAC-D1D2-4E96-9B4A-E7477C4AE1CA},4.21,33070555.0,ESCOLA MUNICIPAL EMBAIXADOR BARROS HURTADO,97.9,96.8,98.6,98.3,96.8,0.976179,274.0,275.6,5.826667,5.7,,,,,,,,,,,,,
144,-43.291412287734,-22.8247264936716,16384.0,411036,Escola Municipal F. J. Oliveira Viana,"Av. Schultz Wenck, S/Nº  ",Cordovil,4.0,1.0,{E29B6756-030A-4524-B280-A07D0126A173},4.14,,,,,,,,,,,,,33070571.0,ESCOLA MUNICIPAL F J OLIVEIRA VIANA,99.6,100,100,100,99.2,99.1,0.996582,217.32,207.96,5.892472,5.9
145,-43.2933783664421,-22.8192127593416,16385.0,431011,Escola Municipal Raul Pederneiras,"Rua Ponto Chique, 42 - Cidade Alta",Cordovil,4.0,1.0,{17B63D27-EB68-49BF-9977-847CD738DE2B},4.22,,,,,,,,,,,,,33070822.0,ESCOLA MUNICIPAL RAUL PEDERNEIRAS,97.2,96.9,96.1,96.1,98.1,100.0,0.974179,205.07,189.56,5.324148,5.2
146,-43.2928681910846,-22.8175316391667,16386.0,431014,Escola Municipal Ministro Lafayette de Andrade,"Rua Poço Central, S/Nº - Cidade Alta",Cordovil,4.0,1.0,{B4990BCF-C4B8-4BB2-9CC1-A8EA0783F9C2},4.22,33070695.0,ESCOLA MUNICIPAL MINISTRO LAFAYETTE DE ANDRADA,99.6,94.1,100.0,100.0,100.0,0.984567,234.92,237.89,4.546833,4.5,,,,,,,,,,,,,
